model,params,confusion,accuracy,precision,recall,f1,roc_auc
"LGBMClassifier(max_depth=50, min_child_samples=5, n_estimators=50, num_leaves=5)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': 50, 'min_child_samples': 5, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 5, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46703 24988] [ 962  3077]],0.657335270038294,0.109638339568858,0.761822233226046,0.1916895090954398,0.7701891897349381
"LGBMClassifier(learning_rate=0.01, max_depth=50, min_child_samples=5,               n_estimators=50, num_leaves=10)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 50, 'min_child_samples': 5, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47009 24682] [1015  3024]],0.6606760860953387,0.10914603335017686,0.7487001733102253,0.19051819184123484,0.7542794842804728
"LGBMClassifier(learning_rate=0.05, max_depth=50, min_child_samples=5,               n_estimators=50, num_leaves=10)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 50, 'min_child_samples': 5, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46853 24838] [ 972  3067]],0.6591839429552357,0.10990861852714567,0.7593463728645704,0.19202354119709494,0.7688907297742341
"LGBMClassifier(max_depth=50, min_child_samples=5, n_estimators=50,               num_leaves=10)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': 50, 'min_child_samples': 5, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46721 24970] [ 965  3074]],0.6575333421365377,0.10961346455569819,0.7610794751176033,0.19162796496586978,0.7693995052471846
"LGBMClassifier(learning_rate=0.01, max_depth=50, min_child_samples=5,               n_estimators=50, num_leaves=20)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 50, 'min_child_samples': 5, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 20, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46337 25354] [ 971  3068]],0.6523834675821999,0.10794454999648159,0.759593958900718,0.18902683219863836,0.7647307397474365
"LGBMClassifier(learning_rate=0.05, max_depth=50, min_child_samples=5,               n_estimators=50, num_leaves=20)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 50, 'min_child_samples': 5, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 20, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46922 24769] [ 980  3059]],0.6599894361547604,0.10992525513870921,0.75736568457539,0.1919854394828506,0.7692728561711413
"LGBMClassifier(max_depth=50, min_child_samples=5, n_estimators=50,               num_leaves=20)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': 50, 'min_child_samples': 5, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 20, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46799 24892] [ 974  3065]],0.658444473788459,0.10963265014128841,0.7588512007922753,0.19158644830603827,0.7696866167772395
"LGBMClassifier(learning_rate=0.01, max_depth=50, min_child_samples=5,               n_estimators=50, num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 50, 'min_child_samples': 5, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46891 24800] [ 984  3055]],0.6595272679255249,0.10967510321306767,0.7563753404307997,0.1915720825233586,0.768882311828284
"LGBMClassifier(learning_rate=0.05, max_depth=50, min_child_samples=5,               n_estimators=50, num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 50, 'min_child_samples': 5, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46886 24805] [ 973  3066]],0.6596064967648224,0.11000681712173944,0.7590987868284229,0.19216546537135695,0.769067608517917
"LGBMClassifier(max_depth=50, min_child_samples=5, n_estimators=50,               num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': 50, 'min_child_samples': 5, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46769 24922] [ 970  3069]],0.6581011488181698,0.10964238505233825,0.7598415449368655,0.1916328442085545,0.7692259867748492
"LGBMClassifier(learning_rate=0.01, max_depth=50, min_child_samples=10,               n_estimators=50, num_leaves=5)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 50, 'min_child_samples': 10, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 5, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[42403 29288] [ 874  3165]],0.601716624851446,0.09752565248205097,0.7836098044070314,0.17346267675106875,0.7433964943818939
"LGBMClassifier(learning_rate=0.05, max_depth=50, min_child_samples=10,               n_estimators=50, num_leaves=5)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 50, 'min_child_samples': 10, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 5, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47224 24467] [1001  3038]],0.6636999867951935,0.11045264497364116,0.7521663778162911,0.19261983261476034,0.7673621551162796
"LGBMClassifier(max_depth=50, min_child_samples=10, n_estimators=50,               num_leaves=5)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': 50, 'min_child_samples': 10, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 5, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46703 24988] [ 962  3077]],0.657335270038294,0.109638339568858,0.761822233226046,0.1916895090954398,0.7701891897349381
"LGBMClassifier(learning_rate=0.01, max_depth=50, min_child_samples=10,               n_estimators=50, num_leaves=10)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 50, 'min_child_samples': 10, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47009 24682] [1015  3024]],0.6606760860953387,0.10914603335017686,0.7487001733102253,0.19051819184123484,0.7542794842804728
"LGBMClassifier(learning_rate=0.05, max_depth=50, min_child_samples=10,               n_estimators=50, num_leaves=10)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 50, 'min_child_samples': 10, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46853 24838] [ 972  3067]],0.6591839429552357,0.10990861852714567,0.7593463728645704,0.19202354119709494,0.7688907297742341
"LGBMClassifier(max_depth=50, min_child_samples=10, n_estimators=50,               num_leaves=10)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': 50, 'min_child_samples': 10, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46721 24970] [ 965  3074]],0.6575333421365377,0.10961346455569819,0.7610794751176033,0.19162796496586978,0.7693995052471846
"LGBMClassifier(learning_rate=0.01, max_depth=50, min_child_samples=10,               n_estimators=50, num_leaves=20)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 50, 'min_child_samples': 10, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 20, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46337 25354] [ 971  3068]],0.6523834675821999,0.10794454999648159,0.759593958900718,0.18902683219863836,0.7647307397474365
"LGBMClassifier(learning_rate=0.05, max_depth=50, min_child_samples=10,               n_estimators=50, num_leaves=20)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 50, 'min_child_samples': 10, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 20, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46922 24769] [ 980  3059]],0.6599894361547604,0.10992525513870921,0.75736568457539,0.1919854394828506,0.7692728561711413
"LGBMClassifier(max_depth=50, min_child_samples=10, n_estimators=50,               num_leaves=20)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': 50, 'min_child_samples': 10, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 20, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46799 24892] [ 974  3065]],0.658444473788459,0.10963265014128841,0.7588512007922753,0.19158644830603827,0.7694394209884324
"LGBMClassifier(learning_rate=0.01, max_depth=50, min_child_samples=10,               n_estimators=50, num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 50, 'min_child_samples': 10, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46891 24800] [ 984  3055]],0.6595272679255249,0.10967510321306767,0.7563753404307997,0.1915720825233586,0.768882311828284
"LGBMClassifier(learning_rate=0.05, max_depth=50, min_child_samples=10,               n_estimators=50, num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 50, 'min_child_samples': 10, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46886 24805] [ 973  3066]],0.6596064967648224,0.11000681712173944,0.7590987868284229,0.19216546537135695,0.7690801067933604
"LGBMClassifier(max_depth=50, min_child_samples=10, n_estimators=50,               num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': 50, 'min_child_samples': 10, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46766 24925] [ 969  3070]],0.6580747392050706,0.10966243972137882,0.7600891309730131,0.19167134919148404,0.7691309770882713
"LGBMClassifier(learning_rate=0.01, max_depth=50, n_estimators=50, num_leaves=5)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 50, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 5, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[42403 29288] [ 874  3165]],0.601716624851446,0.09752565248205097,0.7836098044070314,0.17346267675106875,0.7433964943818939
"LGBMClassifier(learning_rate=0.05, max_depth=50, n_estimators=50, num_leaves=5)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 50, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 5, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47224 24467] [1001  3038]],0.6636999867951935,0.11045264497364116,0.7521663778162911,0.19261983261476034,0.7673621551162796
"LGBMClassifier(max_depth=50, n_estimators=50, num_leaves=5)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': 50, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 5, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46703 24988] [ 962  3077]],0.657335270038294,0.109638339568858,0.761822233226046,0.1916895090954398,0.7701891897349381
"LGBMClassifier(learning_rate=0.01, max_depth=50, n_estimators=50, num_leaves=10)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 50, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47009 24682] [1015  3024]],0.6606760860953387,0.10914603335017686,0.7487001733102253,0.19051819184123484,0.7542794842804728
"LGBMClassifier(learning_rate=0.05, max_depth=50, n_estimators=50, num_leaves=10)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 50, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46853 24838] [ 972  3067]],0.6591839429552357,0.10990861852714567,0.7593463728645704,0.19202354119709494,0.7688907297742341
"LGBMClassifier(max_depth=50, n_estimators=50, num_leaves=10)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': 50, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46721 24970] [ 965  3074]],0.6575333421365377,0.10961346455569819,0.7610794751176033,0.19162796496586978,0.7693995052471846
"LGBMClassifier(learning_rate=0.01, max_depth=50, n_estimators=50, num_leaves=20)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 50, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 20, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46337 25354] [ 971  3068]],0.6523834675821999,0.10794454999648159,0.759593958900718,0.18902683219863836,0.7647307397474365
"LGBMClassifier(learning_rate=0.05, max_depth=50, n_estimators=50, num_leaves=20)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 50, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 20, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46922 24769] [ 980  3059]],0.6599894361547604,0.10992525513870921,0.75736568457539,0.1919854394828506,0.7692728561711413
"LGBMClassifier(max_depth=50, n_estimators=50, num_leaves=20)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': 50, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 20, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46799 24892] [ 974  3065]],0.658444473788459,0.10963265014128841,0.7588512007922753,0.19158644830603827,0.7696776859841207
"LGBMClassifier(learning_rate=0.01, max_depth=50, n_estimators=50, num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 50, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46891 24800] [ 984  3055]],0.6595272679255249,0.10967510321306767,0.7563753404307997,0.1915720825233586,0.768882311828284
"LGBMClassifier(learning_rate=0.05, max_depth=50, n_estimators=50, num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 50, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46886 24805] [ 973  3066]],0.6596064967648224,0.11000681712173944,0.7590987868284229,0.19216546537135695,0.7690842510129051
"LGBMClassifier(max_depth=50, n_estimators=50, num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': 50, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46763 24928] [ 968  3071]],0.6580483295919715,0.1096824886603093,0.7603367170091607,0.1917098445595855,0.7692618342739106
"LGBMClassifier(learning_rate=0.01, max_depth=50, min_child_samples=50,               n_estimators=50, num_leaves=5)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 50, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 5, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[42403 29288] [ 874  3165]],0.601716624851446,0.09752565248205097,0.7836098044070314,0.17346267675106875,0.7433964943818939
"LGBMClassifier(learning_rate=0.05, max_depth=50, min_child_samples=50,               n_estimators=50, num_leaves=5)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 50, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 5, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47224 24467] [1001  3038]],0.6636999867951935,0.11045264497364116,0.7521663778162911,0.19261983261476034,0.7673621551162796
"LGBMClassifier(max_depth=50, min_child_samples=50, n_estimators=50,               num_leaves=5)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': 50, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 5, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46703 24988] [ 962  3077]],0.657335270038294,0.109638339568858,0.761822233226046,0.1916895090954398,0.7701891897349381
"LGBMClassifier(learning_rate=0.01, max_depth=50, min_child_samples=50,               n_estimators=50, num_leaves=10)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 50, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47009 24682] [1015  3024]],0.6606760860953387,0.10914603335017686,0.7487001733102253,0.19051819184123484,0.7542794842804728
"LGBMClassifier(learning_rate=0.05, max_depth=50, min_child_samples=50,               n_estimators=50, num_leaves=10)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 50, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46853 24838] [ 972  3067]],0.6591839429552357,0.10990861852714567,0.7593463728645704,0.19202354119709494,0.7688907297742341
"LGBMClassifier(max_depth=50, min_child_samples=50, n_estimators=50,               num_leaves=10)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': 50, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[46721 24970] [ 965  3074]],0.6575333421365377,0.10961346455569819,0.7610794751176033,0.19162796496586978,0.7693351800528186
