model,params,confusion,accuracy,precision,recall,f1,roc_auc
"SGDClassifier(alpha=0.1, early_stopping=True, loss='modified_huber',              penalty='elasticnet')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'modified_huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[48437 23235] [1118  2940]],0.6784233460979797,0.11232091690544413,0.724494825036964,0.19448946515397084,0.7687038781787312
"SGDClassifier(early_stopping=True, loss='modified_huber', penalty=None)","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'modified_huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47204 24468] [1008  3050]],0.6635943483427967,0.11083654335344138,0.7516017742730409,0.19318469723840892,0.7719779728978369
"SGDClassifier(alpha=0.001, early_stopping=True, loss='modified_huber',              penalty=None)","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'modified_huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.7720577404782127
"SGDClassifier(alpha=0.01, early_stopping=True, loss='modified_huber',              penalty=None)","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'modified_huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.7719926714498242
"SGDClassifier(alpha=0.1, early_stopping=True, loss='modified_huber',              penalty=None)","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'modified_huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.7719909677930967
"SGDClassifier(early_stopping=True, loss='squared_hinge')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[53329 18343] [1405  2653]],0.7392314802588142,0.12635740140979235,0.6537703302119271,0.21178254969266386,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='squared_hinge')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='squared_hinge')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='squared_hinge')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47826 23846] [1062  2996]],0.6710946784629606,0.11161612398479993,0.7382947264662395,0.193915857605178,0.0
"SGDClassifier(early_stopping=True, loss='squared_hinge', penalty='l1')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[48634 23038] [1132  2926]],0.6808398256965535,0.11269450007702973,0.7210448496796451,0.19492372260342417,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='squared_hinge',              penalty='l1')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='squared_hinge',              penalty='l1')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[49112 22560] [1170  2888]],0.6866499405783705,0.11348632505501415,0.7116806308526368,0.1957567952280892,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='squared_hinge',              penalty='l1')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[62992  8680] [2443  1615]],0.8531229367489767,0.15687226809130647,0.3979793001478561,0.22504006131122414,0.0
"SGDClassifier(early_stopping=True, loss='squared_hinge', penalty='elasticnet')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[54474 17198] [1531  2527]],0.7526871781328404,0.12811153358681876,0.6227205519960571,0.21250473026952027,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='squared_hinge',              penalty='elasticnet')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[52171 19501] [1314  2744]],0.7251419516704081,0.1233535625983367,0.6761951700344998,0.20864540166520926,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='squared_hinge',              penalty='elasticnet')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='squared_hinge',              penalty='elasticnet')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[48437 23235] [1118  2940]],0.6784233460979797,0.11232091690544413,0.724494825036964,0.19448946515397084,0.0
"SGDClassifier(early_stopping=True, loss='squared_hinge', penalty=None)","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[51743 19929] [1282  2776]],0.7199128482767727,0.12226381854217133,0.6840808279940858,0.2074505847625453,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='squared_hinge',              penalty=None)","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='squared_hinge',              penalty=None)","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='squared_hinge',              penalty=None)","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_hinge', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[62870  8802] [2603  1455]],0.8493991813019939,0.14185434337525593,0.3585510103499261,0.20328326929793925,0.0
"SGDClassifier(early_stopping=True, loss='perceptron')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[63402  8270] [3046  1012]],0.8505744090849069,0.1090282266752855,0.24938393297190733,0.15172413793103448,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='perceptron')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[66253  5419] [3191   867]],0.8863066156080813,0.13792554883868915,0.21365204534253326,0.16763341067285384,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='perceptron')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[60944 10728] [2576  1482]],0.8243232536643338,0.12137592137592138,0.3652045342533268,0.18219818047701009,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='perceptron')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[48372 23300] [1492  2566]],0.6726264360227122,0.09920358772133303,0.6323311976343026,0.1715011362117364,0.0
"SGDClassifier(early_stopping=True, loss='perceptron', penalty='l1')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[58590 13082] [2156  1902]],0.7987851577974383,0.12693539775760812,0.46870379497289305,0.1997689318348913,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='perceptron', penalty='l1')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[71672     0] [4058     0]],0.9464148950217879,0.0,0.0,0.0,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='perceptron', penalty='l1')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='perceptron', penalty='l1')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[   0 71672] [   0  4058]],0.05358510497821207,0.05358510497821207,1.0,0.1017195568255878,0.0
"SGDClassifier(early_stopping=True, loss='perceptron', penalty='elasticnet')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[58255 13417] [2196  1862]],0.7938333553413442,0.12186661430721905,0.4588467225234105,0.1925841650721415,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='perceptron',              penalty='elasticnet')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[43379 28293] [1589  2469]],0.6054139706853294,0.08026136141993369,0.6084277969443075,0.1418150488225158,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='perceptron',              penalty='elasticnet')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[36717 34955] [1335  2723]],0.5207975703155949,0.0722702903551144,0.6710202069985214,0.13048686984857197,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='perceptron',              penalty='elasticnet')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[71672     0] [4058     0]],0.9464148950217879,0.0,0.0,0.0,0.0
"SGDClassifier(early_stopping=True, loss='perceptron', penalty=None)","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[40936 30736] [ 741  3317]],0.5843523042387428,0.09740698323202067,0.8173977328733366,0.174070478339587,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='perceptron', penalty=None)","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[65474  6198] [2901  1157]],0.8798494652053347,0.15730795377294357,0.28511582060128143,0.20275124857618507,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='perceptron', penalty=None)","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[57246 14426] [2478  1580]],0.7767859500858313,0.09871298263151318,0.3893543617545589,0.15749601275917066,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='perceptron', penalty=None)","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'perceptron', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[70672  1000] [3952   106]],0.9346097979664598,0.09584086799276673,0.026121241991128634,0.04105344694035631,0.0
"SGDClassifier(early_stopping=True, loss='squared_error')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[53044 18628] [1384  2674]],0.735745411329724,0.12552811942540607,0.6589452932479054,0.21088328075709778,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='squared_error')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='squared_error')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='squared_error')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[48363 23309] [1107  2951]],0.6775914432853559,0.11237623762376238,0.7272055199605717,0.1946698331024474,0.0
"SGDClassifier(early_stopping=True, loss='squared_error', penalty='l1')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[48618 23054] [1125  2933]],0.6807209824376073,0.11286412436987725,0.7227698373583046,0.19524047262439675,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='squared_error',              penalty='l1')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[52245 19427] [1320  2738]],0.7260398785157798,0.1235280848184074,0.6747166091670774,0.2088243145330435,0.0
