model,params,confusion,accuracy,precision,recall,f1,roc_auc
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='log_loss', max_depth=4,                       max_features='log2', min_impurity_decrease=0.0005)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[53246 18402] [1450  2632]],0.7378581803776575,0.12513074070552438,0.6447819696227339,0.20958751393534,0.7545168305679308
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='log_loss', max_depth=4,                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7576795312140643
"DecisionTreeClassifier(max_depth=4, max_features='sqrt',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[52731 18917] [1386  2696]],0.7319028126237951,0.12473973997131356,0.6604605585497305,0.20984627359408445,0.7453223393961091
"DecisionTreeClassifier(max_depth=4, max_features='log2',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51364 20284] [1332  2750]],0.7145649016241912,0.11938872970391595,0.6736893679568838,0.2028322761469243,0.7259404625892736
"DecisionTreeClassifier(max_depth=4, min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7576795312140643
"DecisionTreeClassifier(criterion='entropy', max_depth=4, max_features='sqrt',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[52000 19648] [1367  2715]],0.7225009903604912,0.12140589366364084,0.6651151396374326,0.2053318207600681,0.7240343048321163
"DecisionTreeClassifier(criterion='entropy', max_depth=4, max_features='log2',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[52770 18878] [1430  2652]],0.7318367885910472,0.1231769623780771,0.6496815286624203,0.20709042636264252,0.7476550972209062
"DecisionTreeClassifier(criterion='entropy', max_depth=4,                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7576795312140643
"DecisionTreeClassifier(criterion='log_loss', max_depth=4, max_features='sqrt',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[56659 14989] [1901  2181]],0.7769708173775254,0.12702387885847408,0.534296913277805,0.2052512704686618,0.6769361002666638
"DecisionTreeClassifier(criterion='log_loss', max_depth=4, max_features='log2',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[50159 21489] [1279  2803]],0.6993529644790704,0.11538778198583896,0.686673199412053,0.19757524494255305,0.7299760578911676
"DecisionTreeClassifier(criterion='log_loss', max_depth=4,                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7576795312140643
"DecisionTreeClassifier(ccp_alpha=0.0005, max_depth=4, max_features='sqrt',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47715 23933] [1224  2858]],0.6678066816321141,0.10667761561718488,0.7001469867711906,0.18514559647588508,0.7302014438982984
"DecisionTreeClassifier(ccp_alpha=0.0005, max_depth=4, max_features='log2',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[37406 34242] [ 887  3195]],0.5361283507196619,0.08534337687314689,0.7827045565899069,0.15390544088248753,0.7069525531237807
"DecisionTreeClassifier(ccp_alpha=0.0005, max_depth=4,                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7576795312140643
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='entropy', max_depth=4,                       max_features='sqrt', min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[37810 33838] [ 885  3197]],0.5414895021787931,0.08632374780612934,0.7831945124938755,0.1555074543376219,0.7259986298084444
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='entropy', max_depth=4,                       max_features='log2', min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[41781 29867] [ 818  3264]],0.5948105110260135,0.09851800428601612,0.7996080352768251,0.1754225673823664,0.752640559929441
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='entropy', max_depth=4,                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7576795312140643
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='log_loss', max_depth=4,                       max_features='sqrt', min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[39602 32046] [ 689  3393]],0.5677406575993662,0.09574197917548463,0.8312101910828026,0.17170618152374686,0.7362859634253061
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='log_loss', max_depth=4,                       max_features='log2', min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[52370 19278] [1406  2676]],0.7268717813284036,0.12189122711123258,0.6555609995100441,0.20556153018896914,0.7446655032037515
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='log_loss', max_depth=4,                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7576795312140643
"DecisionTreeClassifier(ccp_alpha=0.001, max_depth=4, max_features='sqrt',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[41589 30059] [ 829  3253]],0.5921299352964479,0.09765249759846302,0.7969132778049975,0.17398513130448734,0.7307984408887568
"DecisionTreeClassifier(ccp_alpha=0.001, max_depth=4, max_features='log2',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[50161 21487] [1234  2848]],0.6999735903869009,0.11703307992603246,0.6976972072513474,0.20044339655839816,0.7396437680437368
"DecisionTreeClassifier(ccp_alpha=0.001, max_depth=4,                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7576795312140643
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=4,                       max_features='sqrt', min_impurity_decrease=0.001)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[53011 18637] [1428  2654]],0.7350455565825961,0.12465360950636419,0.6501714845663891,0.2091987545816419,0.7534672203306972
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=4,                       max_features='log2', min_impurity_decrease=0.001)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[41589 30059] [ 829  3253]],0.5921299352964479,0.09765249759846302,0.7969132778049975,0.17398513130448734,0.7348479266402089
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=4,                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7576795312140643
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='log_loss', max_depth=4,                       max_features='sqrt', min_impurity_decrease=0.001)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[57150 14498] [1979  2103]],0.7824244024825037,0.12667911571592072,0.515188633023028,0.2033554126577382,0.6947287181695518
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='log_loss', max_depth=4,                       max_features='log2', min_impurity_decrease=0.001)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[49776 21872] [1528  2554]],0.6910075267397333,0.10456071399328584,0.6256736893679569,0.17917777465974463,0.708966613602699
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='log_loss', max_depth=4,                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7576795312140643
"DecisionTreeClassifier(max_depth=5, max_features='sqrt')","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[49111 22537] [1221  2861]],0.6862802059949822,0.11264666509173951,0.7008819206271436,0.1940976933514247,0.7415325289744691
"DecisionTreeClassifier(max_depth=5, max_features='log2')","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[41714 29934] [ 795  3287]],0.5942294995378318,0.09894343939074682,0.8052425281724644,0.17623247459989813,0.7565125214615566
DecisionTreeClassifier(max_depth=5),"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47873 23775] [1077  3005]],0.6718341476297373,0.11221060492905154,0.7361587457128859,0.19473786533601195,0.7691435577226701
"DecisionTreeClassifier(criterion='entropy', max_depth=5, max_features='sqrt')","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[52470 19178] [1322  2760]],0.729301465733527,0.12580909836812837,0.6761391474767271,0.21214450422751732,0.7627022647768533
"DecisionTreeClassifier(criterion='entropy', max_depth=5, max_features='log2')","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[50162 21486] [1201  2881]],0.7004225538095867,0.11823367669388928,0.70578147966683,0.2025378747934901,0.7646262672740092
"DecisionTreeClassifier(criterion='entropy', max_depth=5)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47873 23775] [1077  3005]],0.6718341476297373,0.11221060492905154,0.7361587457128859,0.19473786533601195,0.7691435577226701
"DecisionTreeClassifier(criterion='log_loss', max_depth=5, max_features='sqrt')","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[49316 22332] [1179  2903]],0.6895417932127295,0.11503863681394888,0.711170994610485,0.19804209161919706,0.7626424238653604
"DecisionTreeClassifier(criterion='log_loss', max_depth=5, max_features='log2')","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[46403 25245] [1173  2909]],0.6511554205730886,0.10332457199687434,0.712640862322391,0.18048144931132898,0.7469022040821708
"DecisionTreeClassifier(criterion='log_loss', max_depth=5)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47873 23775] [1077  3005]],0.6718341476297373,0.11221060492905154,0.7361587457128859,0.19473786533601195,0.7691435577226701
"DecisionTreeClassifier(ccp_alpha=0.0005, max_depth=5, max_features='sqrt')","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[49774 21874] [1175  2907]],0.6956424138386372,0.11730761470481417,0.7121509064184224,0.20143436233239786,0.7612192212255944
"DecisionTreeClassifier(ccp_alpha=0.0005, max_depth=5, max_features='log2')","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47339 24309] [1257  2825]],0.6624059157533342,0.10411292105845066,0.692062714355708,0.1809969246540236,0.7392993327633228
"DecisionTreeClassifier(ccp_alpha=0.0005, max_depth=5)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[46693 24955] [1016  3066]],0.6570579691007526,0.10941793654758931,0.7511024007839294,0.1910101859639286,0.7625687284057788
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='entropy', max_depth=5,                       max_features='sqrt')","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47435 24213] [1044  3038]],0.6664862009771557,0.11148214744413049,0.7442430181283685,0.19391695656336772,0.7615109480198144
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='entropy', max_depth=5,                       max_features='log2')","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51486 20162] [1314  2768]],0.716413574541133,0.12071522023549934,0.6780989710926016,0.2049459499481712,0.7593064336637124
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='entropy', max_depth=5)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47174 24474] [1041  3041]],0.663079360887363,0.11052153370888607,0.7449779519843214,0.1924866284773871,0.7669514567270901
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='log_loss', max_depth=5,                       max_features='sqrt')","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[56501 15147] [1878  2204]],0.7751881684933316,0.12702437899832864,0.5399314061734444,0.20566416273970048,0.726113020438645
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='log_loss', max_depth=5,                       max_features='log2')","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[39935 31713] [ 694  3388]],0.5720718341476297,0.09652146662488248,0.829985301322881,0.17293213893780465,0.7499164008635828
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='log_loss', max_depth=5)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47174 24474] [1041  3041]],0.663079360887363,0.11052153370888607,0.7449779519843214,0.1924866284773871,0.7669514567270901
"DecisionTreeClassifier(ccp_alpha=0.001, max_depth=5, max_features='sqrt')","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[42465 29183] [ 873  3209]],0.6031163343457019,0.09906767102988392,0.7861342479176874,0.1759609584909799,0.7525621288950565
"DecisionTreeClassifier(ccp_alpha=0.001, max_depth=5, max_features='log2')","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[45380 26268] [1061  3021]],0.6391258418064175,0.10314452524838677,0.740078392944635,0.1810554073896497,0.7474010002956366
"DecisionTreeClassifier(ccp_alpha=0.001, max_depth=5)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7576795312140643
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,                       max_features='sqrt')","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[48270 23378] [1140  2942]],0.6762445530172982,0.11177811550151975,0.7207251347378736,0.1935398986908756,0.7526589141283895
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,                       max_features='log2')","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[45544 26104] [1123  2959]],0.6404727320744751,0.10181330213673744,0.7248897599216071,0.17854880072409113,0.7275503118408491
